index,json_file,preprocess_start,preprocess_end,preprocess_seconds,preprocess_returncode,preprocess_status,train_start,train_end,train_seconds,train_returncode,train_status
16,online_exam5_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,2025-08-22T07:40:28+08:00,2025-08-22T07:52:54+08:00,745.618,0,success
17,online_exam5_11227134_user_2x1eldFL11fChivMXucYVnamfhT.json,2025-08-22T07:52:54+08:00,2025-08-22T08:07:15+08:00,861.489,0,success
18,online_exam5_11227251_user_2x1gJw6X3DAdKk8HvmqZ7wjHrku.json,2025-08-22T08:07:15+08:00,2025-08-22T08:18:33+08:00,677.805,0,success
19,online_exam5_11227253_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,2025-08-22T08:18:33+08:00,2025-08-22T08:40:56+08:00,1343.378,0,success
20,online_test4_11377005_user_2vt9vAdjkpf200pm0RmM8pq2lZt.json,2025-08-22T08:40:56+08:00,2025-08-22T08:55:59+08:00,902.434,0,success
21,online_test4_11377009_user_2w1MjpWogJP6YKlvXIXjUj2Orpa.json,2025-08-22T08:55:59+08:00,2025-08-22T09:07:12+08:00,673.452,0,success
22,online_test4_11377034_user_2isVlxzxXqw8ALMYICvsTChJhrO.json,2025-08-22T09:07:12+08:00,2025-08-22T09:18:15+08:00,662.802,0,success
1,online_exam1_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT.json,,,,,skipped_no_prev_best,,Infer_images/online_exam1_11027261_user_2wOEHNkaoNPdXNbHKmgezQWhkKT/infer.csv,
2,online_exam1_11127231_user_2x1eNMA2ywMBAa7iN5XuKH8wXPK.json,,,,,skipped_no_prev_best,,Infer_images/online_exam1_11127231_user_2x1eNMA2ywMBAa7iN5XuKH8wXPK/infer.csv,
3,online_exam1_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u.json,,,,,skipped_no_prev_best,,Infer_images/online_exam1_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u/infer.csv,
4,online_exam1_11227218_user_2wLdBAPqVQJuFroDWby3mrZZpTH.json,,,,,skipped_no_prev_best,,Infer_images/online_exam1_11227218_user_2wLdBAPqVQJuFroDWby3mrZZpTH/infer.csv,
5,online_exam2_11027132_user_2wNqlMx9sSQJvK9yP7IzqFVaHKd.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11027132_user_2wNqlMx9sSQJvK9yP7IzqFVaHKd/infer.csv,
6,online_exam2_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11127164_user_2wNteozcl5DKR9DydgB9xQmchhR/infer.csv,
7,online_exam2_11227151_user_2wNrt7AJhsR854YlJ52LIxOohc4.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11227151_user_2wNrt7AJhsR854YlJ52LIxOohc4/infer.csv,
8,online_exam2_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11227170_user_2x1eXL6anwZQ3IIZPiiwykDbX1u/infer.csv,
9,online_exam2_11227240_user_2wOCPJUZLfX1YpEOQMYpXufo0z3.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11227240_user_2wOCPJUZLfX1YpEOQMYpXufo0z3/infer.csv,
10,online_exam2_11227249_user_2wOCg2IRON9jxgk4cZcTVJ2hQpw.json,,,,,skipped_no_prev_best,,Infer_images/online_exam2_11227249_user_2wOCg2IRON9jxgk4cZcTVJ2hQpw/infer.csv,
